시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,
초등학교,산성초교,대전광역시 중구 대둔산로 332,대전광역시 중구 사정동 419,36.2992178,127.3863257,대전광역시 중구청,대전광역시 중부경찰서,Y,2,20,2018-08-31,6300000,대전광역시,
초등학교,산서초교,대전광역시 중구 남달미로 87,대전광역시 중구 목달동89,36.2670647,127.4094249,대전광역시 중구청,대전광역시 중부경찰서,Y,2,8,2018-08-31,6300000,대전광역시,
초등학교,보운초교,대전광역시 중구 대종로315번길 42,대전광역시 중구 부사동 135-1,36.3143325,127.4322483,대전광역시 중구청,대전광역시 중부경찰서,Y,1,15,2018-08-31,6300000,대전광역시,
초등학교,보성초교,대전광역시 중구 보문산로141번길 34,대전광역시 중구 문화2동782,36.306686,127.3965081,대전광역시 중구청,대전광역시 중부경찰서,Y,2,10,2018-08-31,6300000,대전광역시,
초등학교,버드내초교,대전광역시 중구 태평로 21,대전광역시 중구 태평2동 422-32,36.3192504,127.3915311,대전광역시 중구청,대전광역시 중부경찰서,Y,2,20,2018-08-31,6300000,대전광역시,
초등학교,문화초교,대전광역시 중구 문화로78번안길 70,대전광역시 중구 문화2동 674-1,36.3113634,127.3980978,대전광역시 중구청,대전광역시 중부경찰서,Y,2,10,2018-08-31,6300000,대전광역시,
초등학교,문창초교,대전광역시 중구 문창로 55,대전광역시 중구 부사동 94-15,36.3172917,127.4336568,대전광역시 중구청,대전광역시 중부경찰서,Y,2,10,2018-08-31,6300000,대전광역시,
어린이집,리틀비전어린이집,대전광역시 중구 보문로47번길 32,대전광역시 중구 문창동 378-7,36.312737,127.437221,대전광역시 중구청,대전광역시 중부경찰서,N,,6,2018-08-31,6300000,대전광역시,
어린이집,아이행복지기어린이집,대전광역시 중구 보문산로 396,대전광역시 중구 대사동 627-15,36.317083,127.418047,대전광역시 중구청,대전광역시 중부경찰서,N,,25,2018-08-31,6300000,대전광역시,
초등학교,갑천초등학교,대전광역시 서구 월평동로61,,36.360792,127.367695,대전광역시 서구청,둔산경찰서,Y,2,6~20,2018-08-31,6300000,대전광역시,
초등학교,둔산초등학교,대전광역시 서구 둔산로74번길20,,36.350161,127.381449,대전광역시 서구청,둔산경찰서,Y,2,6~20,2018-08-31,6300000,대전광역시,
초등학교,성천초등학교,대전광역시 서구 갈마역로139,,36.363235,127.373547,대전광역시 서구청,둔산경찰서,Y,2,6~20,2018-08-31,6300000,대전광역시,
초등학교,정림초등학교,대전광역시 서구 정림로32,,36.303648,127.366553,대전광역시 서구청,서부경찰서,Y,2,6~20,2018-08-31,6300000,대전광역시,
초등학교,가수원초등학교,대전광역시 서구 벌곡로 1359,,36.302773,127.352802,대전광역시 서구청,서부경찰서,Y,1,6~20,2018-08-31,6300000,대전광역시,
초등학교,서원초등학교,대전광역시 서구 문정로279,,36.359464,127.394174,대전광역시 서구청,둔산경찰서,Y,1,6~20,2018-08-31,6300000,대전광역시,
초등학교,월평초등학교,대전광역시 서구 월평서로22,,36.355613,127.357884,대전광역시 서구청,둔산경찰서,Y,1,20,2018-08-31,6300000,대전광역시,
초등학교,봉산초등학교,대전광역시 서구 신갈마로141번길45,,36.345201,127.365724,대전광역시 서구청,둔산경찰서,Y,1,8~12,2018-08-31,6300000,대전광역시,
초등학교,내동초등학교,대전광역시 서구 동서대로1063번길13,,36.330953,127.379264,대전광역시 서구청,서부경찰서,Y,2,8~35,2018-08-31,6300000,대전광역시,
초등학교,도마초등학교,대전광역시 서구 도솔로175번길28,,36.326391,127.372421,대전광역시 서구청,서부경찰서,Y,1,6~20,2018-08-31,6300000,대전광역시,
초등학교,복수초등학교,대전광역시 서구 복수4길83,,36.306408,127.370872,대전광역시 서구청,서부경찰서,Y,1,6~12,2018-08-31,6300000,대전광역시,
초등학교,한밭초등학교,대전광역시 서구 문정로221,,36.354486,127.394285,대전광역시 서구청,둔산경찰서,Y,2,8~25,2018-08-31,6300000,대전광역시,
초등학교,둔천초등학교,대전광역시 서구 만년로3,,36.368403,127.373939,대전광역시 서구청,둔산경찰서,Y,2,20~35,2018-08-31,6300000,대전광역시,
초등학교,만년초등학교,대전광역시 서구 만년동 280,,36.367131,127.377288,대전광역시 서구청,둔산경찰서,Y,2,20,2018-08-31,6300000,대전광역시,
초등학교,성룡초등학교,대전광역시 서구 갈마역로125,,36.361932,127.373585,대전광역시 서구청,둔산경찰서,Y,5,8~20,2018-08-31,6300000,대전광역시,
초등학교,갈마초등학교,대전광역시 서구 월평동로2,,36.356774,127.369328,대전광역시 서구청,둔산경찰서,Y,3,20~25,2018-08-31,6300000,대전광역시,
초등학교,삼천초등학교,대전광역시 서구 둔산북로232-33,,36.354244,127.400963,대전광역시 서구청,둔산경찰서,Y,1,10~20,2018-08-31,6300000,대전광역시,
유치원,산성유치원,대전광역시 서구 동서대로 1063번길 14-26,,36.329789,127.380538,대전광역시 서구청,서부경찰서,N,0,6,2018-08-31,6300000,대전광역시,
초등학교,가장초등학교,대전광역시 서구 가장로150,,36.330711,127.388341,대전광역시 서구청,서부경찰서,Y,3,6~15,2018-08-31,6300000,대전광역시,
초등학교,탄방초등학교,대전광역시 서구 탄방로15,,36.345936,127.391009,대전광역시 서구청,둔산경찰서,Y,1,6~15,2018-08-31,6300000,대전광역시,
초등학교,둔원초등학교,대전광역시 서구 대덕대로112번길10,,36.342923,127.374989,대전광역시 서구청,둔산경찰서,Y,3,8~40,2018-08-31,6300000,대전광역시,
초등학교,문정초등학교,대전광역시 서구 문정로180,,36.350286,127.396112,대전광역시 서구청,둔산경찰서,Y,3,8~25,2018-08-31,6300000,대전광역시,
초등학교,샘머리초교,대전광역시 서구 유등로879,,36.363175,127.393367,대전광역시 서구청,둔산경찰서,Y,1,20,2018-08-31,6300000,대전광역시,
초등학교,백운초등학교,대전광역시 서구 계룡로576번길56,,36.340761,127.384506,대전광역시 서구청,서부경찰서,Y,1,6~10,2018-08-31,6300000,대전광역시,
초등학교,관저초등학교,대전광역시 서구 관저동로161,,36.306401,127.339971,대전광역시 서구청,서부경찰서,N,0,25,2018-08-31,6300000,대전광역시,
초등학교,변동초등학교,대전광역시 서구 유등로373,,36.325238,127.385691,대전광역시 서구청,서부경찰서,Y,3,6~8,2018-08-31,6300000,대전광역시,
초등학교,기성초등학교,대전광역시 서구 기성초교길 52,,36.248647,127.339427,대전광역시 서구청,서부경찰서,Y,1,6,2018-08-31,6300000,대전광역시,
초등학교,삼육초등학교,대전광역시 서구 도림1길15,,36.311807,127.372865,대전광역시 서구청,서부경찰서,Y,1,6,2018-08-31,6300000,대전광역시,
초등학교,서부초등학교,대전광역시 서구 동서대로968,,36.333163,127.369449,대전광역시 서구청,서부경찰서,Y,1,6~45,2018-08-31,6300000,대전광역시,
초등학교,금동초등학교,대전광역시 서구 관저로45,,36.297725,127.326386,대전광역시 서구청,서부경찰서,N,0,25~35,2018-08-31,6300000,대전광역시,
초등학교,구봉초등학교,대전광역시 서구 관저로75,,36.299795,127.329965,대전광역시 서구청,서부경찰서,Y,2,25~30,2018-08-31,6300000,대전광역시,
초등학교,선암초등학교,대전광역시 서구 관저중로61,,36.297492,127.333991,대전광역시 서구청,서부경찰서,N,0,35~40,2018-08-31,6300000,대전광역시,
초등학교,수미초등학교,대전광역시 서구 괴곡길42,,36.294651,127.361413,대전광역시 서구청,서부경찰서,Y,2,8~10,2018-08-31,6300000,대전광역시,
초등학교,원앙초등학교,대전광역시 서구 관저북로 97,,36.311243,127.337024,대전광역시 서구청,서부경찰서,Y,1,25,2018-08-31,6300000,대전광역시,
초등학교,유천초등학교,대전광역시 서구 제비네6길 69,,36.314864,127.375673,대전광역시 서구청,서부경찰서,Y,2,6~15,2018-08-31,6300000,대전광역시,
초등학교,느리울초등학교,대전광역시 서구 관저로196,,36.298447,127.344171,대전광역시 서구청,서부경찰서,Y,3,25,2018-08-31,6300000,대전광역시,
유치원,한양유치원,대전광역시 서구 계룡로571번길 65,,36.344738,127.386653,대전광역시 서구청,둔산경찰서,Y,1,10~20,2018-08-31,6300000,대전광역시,
유치원,명화유치원,대전광역시 서구 조달청길 180,,36.319021,127.381997,대전광역시 서구청,서부경찰서,Y,1,10,2018-08-31,6300000,대전광역시,
유치원,무지개유치원,대전광역시 서구 도솔로 173,,36.326031,127.373644,대전광역시 서구청,서부경찰서,Y,1,6~12,2018-08-31,6300000,대전광역시,
유치원,옥토유치원,대전광역시 서구 정림로 11,,36.301483,127.365784,대전광역시 서구청,서부경찰서,Y,2,6~8,2018-08-31,6300000,대전광역시,
유치원,느리울유치원,대전광역시 서구 구봉로 147번길 64,,36.299256,127.338673,대전광역시 서구청,서부경찰서,Y,1,10~25,2018-08-31,6300000,대전광역시,
유치원,행복한유치원,대전광역시 서구 복수서로 10,,36.305186,127.373487,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
유치원,하이캠유치원,대전광역시 서구 계룡로325번길 16,,36.355112,127.365533,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
초등학교,길헌분교,대전광역시 서구 당고개길 48,,36.241794,127.316144,대전광역시 서구청,서부경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
초등학교,신계초등학교,대전광역시 서구 복수동로 26,,36.301891,127.378058,대전광역시 서구청,서부경찰서,Y,2,8~25,2018-08-31,6300000,대전광역시,
어린이집,다예린어린이집,대전광역시 서구 도솔로 267번길 8,,36.334076,127.378891,대전광역시 서구청,서부경찰서,Y,1,6~10,2018-08-31,6300000,대전광역시,
유치원,예림유치원,대전광역시 서구 탄방로 65,,36.342599,127.393552,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
유치원,다모아유치원,대전광역시 서구 월평동로 83,,36.362017,127.366929,대전광역시 서구청,둔산경찰서,Y,1,20,2018-08-31,6300000,대전광역시,
유치원,은아유치원,대전광역시 서구 가수원로 72,,36.301789,127.351537,대전광역시 서구청,서부경찰서,Y,1,15,2018-08-31,6300000,대전광역시,
유치원,평화유치원,대전광역시 서구 월평중로13번길 53,,36.355475,127.360709,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
어린이집,돌샘어린이집,대전광역시 서구 계백로1300번길 124,,36.303071,127.369258,대전광역시 서구청,서부경찰서,Y,2,8,2018-08-31,6300000,대전광역시,
어린이집,대전시립어린이집,대전광역시 서구 신갈마로195번길 51,,36.350489,127.364982,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
어린이집,물댄동산어린이집,대전광역시 서구 계룡로416번길 28,,36.348895,127.372887,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
어린이집,둔산큰별어린이집,대전광역시 서구 도솔로 454,,36.343706,127.394233,대전광역시 서구청,둔산경찰서,Y,1,15,2018-08-31,6300000,대전광역시,
어린이집,푸르니어린이집,대전광역시 서구 정림로10번길 41,,36.302331,127.368394,대전광역시 서구청,서부경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
어린이집,키즈아일랜드어린이집,대전광역시 서구 유등로17번길 78,,36.297377,127.375997,대전광역시 서구청,서부경찰서,Y,1,15,2018-08-31,6300000,대전광역시,
어린이집,소야어린이집,대전광역시 서구 유등로43번길 6-13,,36.297945,127.380978,대전광역시 서구청,서부경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
어린이집,별나라어린이집,대전광역시 서구 계룡로354번길20,,36.352729,127.367269,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
어린이집,다원어린이집,대전광역시 서구 계백로1300번길 30,,36.307042,127.367473,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
어린이집,예뻐뽀어린이집,대전광역시 서구 복수동로87번길 29-9,,36.296261,127.379241,대전광역시 서구청,서부경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
초등학교,도안초등학교,대전광역시 서구 원도안로 200,,36.321634,127.344669,대전광역시 서구청,둔산경찰서,N,0,15~20,2018-08-31,6300000,대전광역시,
어린이집,달이어린이집,대전광역시 서구 가장로 132,,36.332132,127.387511,대전광역시 서구청,서부경찰서,Y,1,15,2018-08-31,6300000,대전광역시,
어린이집,EBS하늘어린이집,대전광역시 서구 들말2길 55,,36.330092,127.383981,대전광역시 서구청,서부경찰서,Y,1,6,2018-08-31,6300000,대전광역시,
유치원,동산유치원,대전광역시 서구 계룡로394번길 9,,36.350641,127.371432,대전광역시 서구청,둔산경찰서,Y,1,10,2018-08-31,6300000,대전광역시,
유치원,산새소리유치원,대전광역시 서구 갈마로183번길 41,,36.339564,127.378026,대전광역시 서구청,둔산경찰서,Y,1,8,2018-08-31,6300000,대전광역시,
유치원,대자연유치원,대전광역시 서구 관저동 원앙마을2길 34,,36.294499,127.332929,대전광역시 서구청,서부경찰서,Y,1,25,2018-08-31,6300000,대전광역시,
유치원,우정유치원,대전광역시 서구 관저서로 47,,36.296594,127.329621,대전광역시 서구청,서부경찰서,Y,1,30~35,2018-08-31,6300000,대전광역시,
